Entity,Code,Year,"Labor force participation rate, female (% of female population ages 15+) (national estimate)"
Afghanistan,AFG,1979,6.83
Afghanistan,AFG,2008,43.79
Afghanistan,AFG,2012,16.015
Afghanistan,AFG,2014,25.784
Afghanistan,AFG,2017,21.171
Afghanistan,AFG,2020,16.496
Afghanistan,AFG,2021,23.3
Albania,ALB,1960,36.35
Albania,ALB,1989,46.76
Albania,ALB,1990,45.22
Albania,ALB,1991,44.52
Albania,ALB,1992,44.18
Albania,ALB,1993,36.54
Albania,ALB,1995,32.54
Albania,ALB,1996,30.74
Albania,ALB,1997,43.6
Albania,ALB,1998,44.1
Albania,ALB,1999,43.4
Albania,ALB,2000,44.3
Albania,ALB,2002,49.28
Albania,ALB,2003,27.17
Albania,ALB,2004,27.28
Albania,ALB,2005,27.3
Albania,ALB,2006,27.31
Albania,ALB,2007,36.727
Albania,ALB,2008,45.657
Albania,ALB,2009,46.128
Albania,ALB,2010,46.862
Albania,ALB,2011,52.49
Albania,ALB,2012,48.842
Albania,ALB,2013,43.945
Albania,ALB,2014,43.984
Albania,ALB,2015,47.036
Albania,ALB,2016,49.733
Albania,ALB,2017,49.567
Albania,ALB,2018,51.322
Albania,ALB,2019,52.874
Algeria,DZA,1966,2.91
Algeria,DZA,1975,3.29
Algeria,DZA,1977,3.79
Algeria,DZA,1983,2.44
Algeria,DZA,1984,5.93
Algeria,DZA,1985,8.53
Algeria,DZA,1987,7.78
Algeria,DZA,1996,11.82
Algeria,DZA,1997,7.37
Algeria,DZA,2000,6.65
Algeria,DZA,2009,13.95
Algeria,DZA,2010,14.16
Algeria,DZA,2012,15.8
Algeria,DZA,2013,16.6
Algeria,DZA,2014,15.578
Algeria,DZA,2015,16.3
Algeria,DZA,2016,16.94
Algeria,DZA,2017,17.13
American Samoa,ASM,1960,42.51
American Samoa,ASM,1970,14.57
American Samoa,ASM,1974,38.27
American Samoa,ASM,1980,34.01
American Samoa,ASM,1990,42.37
Angola,AGO,1960,7.6
Angola,AGO,2004,62.68
Angola,AGO,2009,60.924
Angola,AGO,2010,75.66
Angola,AGO,2011,85.57
Angola,AGO,2014,37.021
Angola,AGO,2019,73.025
Angola,AGO,2021,74.725
Antigua and Barbuda,ATG,1960,23.4
Antigua and Barbuda,ATG,1970,43.98
Antigua and Barbuda,ATG,1991,59.92
Antigua and Barbuda,ATG,2001,66.24
Argentina,ARG,1960,23.23
Argentina,ARG,1970,26.49
Argentina,ARG,1977,29
Argentina,ARG,1978,29.39
Argentina,ARG,1979,29.74
Argentina,ARG,1980,27.36
Argentina,ARG,1983,27.85
Argentina,ARG,1985,28.04
Argentina,ARG,1987,28.18
Argentina,ARG,1989,29.07
Argentina,ARG,1990,29.11
Argentina,ARG,1991,39.6
Argentina,ARG,1992,35.2
Argentina,ARG,1993,37.9
Argentina,ARG,1994,36.8
Argentina,ARG,1995,41.33
Argentina,ARG,1996,44.5
Argentina,ARG,1997,44.5
Argentina,ARG,1998,45.5
Argentina,ARG,1999,46.8
Argentina,ARG,2000,44.11
Argentina,ARG,2001,43.2
Argentina,ARG,2002,45.6
Argentina,ARG,2003,48.97
Argentina,ARG,2004,50.312
Argentina,ARG,2005,49.476
Argentina,ARG,2006,50.104
Argentina,ARG,2007,48.9
Argentina,ARG,2008,48.422
Argentina,ARG,2009,49.131
Argentina,ARG,2010,48.048
Argentina,ARG,2011,48.239
Argentina,ARG,2012,48.382
Argentina,ARG,2013,47.961
Argentina,ARG,2014,47.712
Argentina,ARG,2017,48.009
Argentina,ARG,2018,49.523
Argentina,ARG,2019,50.302
Argentina,ARG,2020,46.806
Argentina,ARG,2021,50.48
Argentina,ARG,2022,52.079
Argentina,ARG,2023,53.163
Armenia,ARM,1997,54.32
Armenia,ARM,2000,35.28
Armenia,ARM,2007,42.398
Armenia,ARM,2008,48.615
Armenia,ARM,2009,51
Armenia,ARM,2010,52.2
Armenia,ARM,2011,53.43
Armenia,ARM,2012,53.954
Armenia,ARM,2013,53.878
Armenia,ARM,2014,55.165
Armenia,ARM,2015,54.168
Armenia,ARM,2016,52.366
Armenia,ARM,2017,52.764
Armenia,ARM,2018,59.436
Armenia,ARM,2019,55.895
Armenia,ARM,2020,59.914
Armenia,ARM,2021,60.756
Aruba,ABW,1960,25.73
Aruba,ABW,1972,30.97
Aruba,ABW,1981,40.09
Aruba,ABW,1991,50.7
Aruba,ABW,2000,56.11
Aruba,ABW,2007,59.45
Aruba,ABW,2010,59.52
Aruba,ABW,2011,58.8
Australia,AUS,1961,28.86
Australia,AUS,1966,35.17
Australia,AUS,1971,37.13
Australia,AUS,1976,43.82
Australia,AUS,1979,43.584
Australia,AUS,1980,44.766
Australia,AUS,1981,44.747
Australia,AUS,1982,44.642
Australia,AUS,1983,44.661
Australia,AUS,1984,45.3
Australia,AUS,1985,46.279
Australia,AUS,1986,48.295
Australia,AUS,1987,48.937
Australia,AUS,1988,49.863
Australia,AUS,1989,51.227
Australia,AUS,1990,52.245
Australia,AUS,1991,51.989
Australia,AUS,1992,51.956
Australia,AUS,1993,51.715
Australia,AUS,1994,52.61
Australia,AUS,1995,53.613
Australia,AUS,1996,53.8
Australia,AUS,1997,53.596
Australia,AUS,1998,53.648
Australia,AUS,1999,53.64
Australia,AUS,2000,54.52
Australia,AUS,2001,55.069
Australia,AUS,2002,55.268
Australia,AUS,2003,55.938
Australia,AUS,2004,55.705
Australia,AUS,2005,56.988
Australia,AUS,2006,57.55
Australia,AUS,2007,58.098
Australia,AUS,2008,58.563
Australia,AUS,2009,58.768
Australia,AUS,2010,58.637
Australia,AUS,2011,58.891
Australia,AUS,2012,58.792
Australia,AUS,2013,58.713
Australia,AUS,2014,58.669
Australia,AUS,2015,59.121
Australia,AUS,2016,59.354
Australia,AUS,2017,59.861
Australia,AUS,2018,60.517
Australia,AUS,2019,60.966
Australia,AUS,2020,60.209
Australia,AUS,2021,61.231
Australia,AUS,2022,62.538
Australia,AUS,2023,62.81
Austria,AUT,1961,44.77
Austria,AUT,1971,39.2
Austria,AUT,1980,37.36
Austria,AUT,1981,42.43
Austria,AUT,1982,39.15
Austria,AUT,1983,39.12
Austria,AUT,1984,40.59
Austria,AUT,1985,40.11
Austria,AUT,1986,40.56
Austria,AUT,1987,41.45
Austria,AUT,1988,41.77
Austria,AUT,1989,42.12
Austria,AUT,1990,43.03
Austria,AUT,1991,43.53
Austria,AUT,1992,44.83
Austria,AUT,1993,45.3
Austria,AUT,1994,48.646
Austria,AUT,1995,49.373
Austria,AUT,1996,48.807
Austria,AUT,1997,48.696
Austria,AUT,1998,49.33
Austria,AUT,1999,49.509
Austria,AUT,2000,49.397
Austria,AUT,2001,49.369
Austria,AUT,2002,50.624
Austria,AUT,2003,50.801
Austria,AUT,2004,50.625
Austria,AUT,2005,51.438
Austria,AUT,2006,52.131
Austria,AUT,2007,52.974
Austria,AUT,2008,53.489
Austria,AUT,2009,54.17
Austria,AUT,2010,54.269
Austria,AUT,2011,54.602
Austria,AUT,2012,55.101
Austria,AUT,2013,55.369
Austria,AUT,2014,55.411
Austria,AUT,2015,55.46
Austria,AUT,2016,56.008
Austria,AUT,2017,56.013
Austria,AUT,2018,56.062
Austria,AUT,2019,56.15
Austria,AUT,2020,55.9
Austria,AUT,2021,56.088
Austria,AUT,2022,56.552
Austria,AUT,2023,56.804
Azerbaijan,AZE,1989,48.26
Azerbaijan,AZE,1993,46.82
Azerbaijan,AZE,1996,43.64
Azerbaijan,AZE,1997,44.68
Azerbaijan,AZE,1998,44.23
Azerbaijan,AZE,1999,57.16
Azerbaijan,AZE,2000,72.7
Azerbaijan,AZE,2001,70.7
Azerbaijan,AZE,2002,68.8
Azerbaijan,AZE,2003,67
Azerbaijan,AZE,2004,65.4
Azerbaijan,AZE,2005,64.1
Azerbaijan,AZE,2006,62.54
Azerbaijan,AZE,2007,61.58
Azerbaijan,AZE,2008,61.23
Azerbaijan,AZE,2009,61.78
Azerbaijan,AZE,2010,61.96
Azerbaijan,AZE,2011,61.5
Azerbaijan,AZE,2012,61.4
Azerbaijan,AZE,2013,61.4
Azerbaijan,AZE,2014,62
Azerbaijan,AZE,2015,62.4
Azerbaijan,AZE,2016,62.8
Azerbaijan,AZE,2017,62.9
Azerbaijan,AZE,2018,63.1
Azerbaijan,AZE,2019,63.3
Azerbaijan,AZE,2020,64
Azerbaijan,AZE,2021,64.2
Azerbaijan,AZE,2022,61.9
Bahamas,BHS,1963,52.86
Bahamas,BHS,1970,57
Bahamas,BHS,1979,32.75
Bahamas,BHS,1980,57.51
Bahamas,BHS,1989,47.07
Bahamas,BHS,1990,64.55
Bahamas,BHS,1991,68.5
Bahamas,BHS,1992,69.9
Bahamas,BHS,1993,69.5
Bahamas,BHS,1994,66.99
Bahamas,BHS,1995,69.5
Bahamas,BHS,1996,68.2
Bahamas,BHS,1997,70.5
Bahamas,BHS,1998,65.86
Bahamas,BHS,1999,70.9
Bahamas,BHS,2001,71.1
Bahamas,BHS,2002,71.9
Bahamas,BHS,2009,69.1
Bahamas,BHS,2011,69.99
Bahamas,BHS,2012,69.07
Bahamas,BHS,2013,69.8
Bahamas,BHS,2019,74.218
Bahamas,BHS,2023,98.651
Bahrain,BHR,1965,2.44
Bahrain,BHR,1971,6.2
Bahrain,BHR,1979,8.62
Bahrain,BHR,1981,18.24
Bahrain,BHR,1985,17.17
Bahrain,BHR,1987,17.84
Bahrain,BHR,1990,28
Bahrain,BHR,1991,29.24
Bahrain,BHR,1992,29.7
Bahrain,BHR,1993,30.4
Bahrain,BHR,1994,31.1
Bahrain,BHR,1995,31.7
Bahrain,BHR,1996,32.4
Bahrain,BHR,1997,33.1
Bahrain,BHR,1998,33.7
Bahrain,BHR,1999,34.4
Bahrain,BHR,2000,35.1
Bahrain,BHR,2001,35.51
Bahrain,BHR,2002,36.4
Bahrain,BHR,2003,37.1
Bahrain,BHR,2004,37.2
Bahrain,BHR,2005,26.38
Bahrain,BHR,2006,39.13
Bahrain,BHR,2010,43.68
Bahrain,BHR,2011,42.54
Bahrain,BHR,2015,43.54
Bangladesh,BGD,1961,18.15
Bangladesh,BGD,1974,3.43
Bangladesh,BGD,1981,4.48
Bangladesh,BGD,1984,7.94
Bangladesh,BGD,1985,8.33
Bangladesh,BGD,1986,9.72
Bangladesh,BGD,1989,67.39
Bangladesh,BGD,1991,62.57
Bangladesh,BGD,1996,55.86
Bangladesh,BGD,2000,55.87
Bangladesh,BGD,2003,26.07
Bangladesh,BGD,2006,28.988
Bangladesh,BGD,2010,35.49
Bangladesh,BGD,2013,33.565
Bangladesh,BGD,2016,33.19
Bangladesh,BGD,2017,36.346
Bangladesh,BGD,2022,43.354
Barbados,BRB,1960,30.52
Barbados,BRB,1966,29.81
Barbados,BRB,1970,44.72
Barbados,BRB,1978,35.59
Barbados,BRB,1980,52.46
Barbados,BRB,1983,54.55
Barbados,BRB,1986,57.6
Barbados,BRB,1987,58.4
Barbados,BRB,1988,60.77
Barbados,BRB,1989,61.27
Barbados,BRB,1990,60.18
Barbados,BRB,1991,58.21
Barbados,BRB,1992,59.27
Barbados,BRB,1994,60.99
Barbados,BRB,1995,62.78
Barbados,BRB,1996,61.45
Barbados,BRB,1997,62.22
Barbados,BRB,2003,63.93
Barbados,BRB,2004,64.38
Barbados,BRB,2009,62.14
Barbados,BRB,2010,61.9
Barbados,BRB,2011,63.04
Barbados,BRB,2012,61.04
Barbados,BRB,2013,62
Barbados,BRB,2014,60.53
Barbados,BRB,2015,60.81
Barbados,BRB,2016,61.871
Barbados,BRB,2017,60.507
Barbados,BRB,2018,59.471
Barbados,BRB,2019,59.029
Belarus,BLR,1970,46.62
Belarus,BLR,1989,61.31
Belarus,BLR,1997,46
Belarus,BLR,1999,52.74
Belarus,BLR,2006,53.3
Belarus,BLR,2007,53.55
Belarus,BLR,2008,54.92
Belarus,BLR,2009,55.2
Belarus,BLR,2015,85.5
Belarus,BLR,2016,66.908
Belarus,BLR,2017,67.133
Belarus,BLR,2018,66.224
Belarus,BLR,2019,66.337
Belarus,BLR,2020,65.675
Belarus,BLR,2021,65.77
Belarus,BLR,2022,65.789
Belarus,BLR,2023,65.252
Belgium,BEL,1961,25.53
Belgium,BEL,1970,28.13
Belgium,BEL,1977,28.74
Belgium,BEL,1979,30.21
Belgium,BEL,1980,30.68
Belgium,BEL,1981,28.49
Belgium,BEL,1983,36.293
Belgium,BEL,1984,36.073
Belgium,BEL,1985,36.462
Belgium,BEL,1986,36.941
Belgium,BEL,1987,36.557
Belgium,BEL,1988,36.45
Belgium,BEL,1989,36.211
Belgium,BEL,1990,36.552
Belgium,BEL,1991,38.006
Belgium,BEL,1992,38.901
Belgium,BEL,1993,39.576
Belgium,BEL,1994,40.165
Belgium,BEL,1995,40.531
Belgium,BEL,1996,40.552
Belgium,BEL,1997,41.004
Belgium,BEL,1998,41.659
Belgium,BEL,1999,43.171
Belgium,BEL,2000,43.649
Belgium,BEL,2001,41.867
Belgium,BEL,2002,42.573
Belgium,BEL,2003,42.949
Belgium,BEL,2004,44.248
Belgium,BEL,2005,45.692
Belgium,BEL,2006,45.822
Belgium,BEL,2007,46.526
Belgium,BEL,2008,46.91
Belgium,BEL,2009,46.95
Belgium,BEL,2010,47.711
Belgium,BEL,2011,47.032
Belgium,BEL,2012,47.1
Belgium,BEL,2013,47.769
Belgium,BEL,2014,48.078
Belgium,BEL,2015,48.009
Belgium,BEL,2016,47.777
Belgium,BEL,2017,48.719
Belgium,BEL,2018,49.521
Belgium,BEL,2019,49.833
Belgium,BEL,2020,49.328
Belgium,BEL,2021,50.03
Belgium,BEL,2022,50.804
Belgium,BEL,2023,50.685
Belize,BLZ,1960,18.77
Belize,BLZ,1970,10.35
Belize,BLZ,1994,34.84
Belize,BLZ,1996,21
Belize,BLZ,1997,38.6
Belize,BLZ,1998,39.6
Belize,BLZ,1999,39.6
Belize,BLZ,2005,27.8
Belize,BLZ,2012,53.67
Belize,BLZ,2013,46.545
Belize,BLZ,2014,47.485
Belize,BLZ,2015,47.929
Belize,BLZ,2016,49.211
Belize,BLZ,2017,48.812
Belize,BLZ,2019,57.186
Benin,BEN,1961,52.45
Benin,BEN,1975,70.1
Benin,BEN,1977,42.86
Benin,BEN,1979,38.72
Benin,BEN,1986,38.89
Benin,BEN,1992,57.55
Benin,BEN,1996,61.43
Benin,BEN,2001,68.7
Benin,BEN,2002,65.6
Benin,BEN,2003,78.3
Benin,BEN,2010,74.64
Benin,BEN,2011,69.699
Benin,BEN,2019,74.357
Benin,BEN,2022,74.346
Bermuda,BMU,1970,59.79
Bermuda,BMU,1976,65.75
Bermuda,BMU,1980,67.03
Bermuda,BMU,1991,67.9
Bermuda,BMU,2000,67.93
Bermuda,BMU,2009,79
Bermuda,BMU,2010,81
Bhutan,BTN,2005,47.7
Bhutan,BTN,2006,55.8
Bhutan,BTN,2009,66.04
Bhutan,BTN,2010,63.87
Bhutan,BTN,2011,62.84
Bhutan,BTN,2012,63.23
Bhutan,BTN,2013,58.9
Bhutan,BTN,2014,54.84
Bhutan,BTN,2015,55.94
Bhutan,BTN,2018,55.475
Bhutan,BTN,2019,61.154
Bhutan,BTN,2020,63.524
Bhutan,BTN,2021,65.298
Bhutan,BTN,2022,53.484
Bhutan,BTN,2023,56.83
Bolivia,BOL,1976,22.24
Bolivia,BOL,1980,23.04
Bolivia,BOL,1981,23.18
Bolivia,BOL,1982,23.16
Bolivia,BOL,1985,23.43
Bolivia,BOL,1986,23.75
Bolivia,BOL,1987,24.04
Bolivia,BOL,1989,44.37
Bolivia,BOL,1990,46.558
Bolivia,BOL,1991,41.03
Bolivia,BOL,1992,46.138
Bolivia,BOL,1993,43.2
Bolivia,BOL,1994,44.4
Bolivia,BOL,1995,52.81
Bolivia,BOL,1996,56.3
Bolivia,BOL,1997,59.76
Bolivia,BOL,1999,61.184
Bolivia,BOL,2000,59.61
Bolivia,BOL,2001,60.2
Bolivia,BOL,2002,61.8
Bolivia,BOL,2003,63.9
Bolivia,BOL,2004,63.9
Bolivia,BOL,2005,60.516
Bolivia,BOL,2006,63.657
Bolivia,BOL,2007,43.55
Bolivia,BOL,2008,62.428
Bolivia,BOL,2009,62.88
Bolivia,BOL,2011,62.115
Bolivia,BOL,2012,58.09
Bolivia,BOL,2013,59.155
Bolivia,BOL,2014,61.433
Bolivia,BOL,2015,54.86
Bolivia,BOL,2016,57.12
Bolivia,BOL,2017,59.336
Bolivia,BOL,2018,63.789
Bolivia,BOL,2019,66.404
Bolivia,BOL,2020,59.628
Bolivia,BOL,2021,71.211
Bolivia,BOL,2022,71.843
Bolivia,BOL,2023,72.587
Bosnia and Herzegovina,BIH,2001,28.648
Bosnia and Herzegovina,BIH,2006,30.628
Bosnia and Herzegovina,BIH,2007,30.775
Bosnia and Herzegovina,BIH,2008,31.429
Bosnia and Herzegovina,BIH,2009,31.774
Bosnia and Herzegovina,BIH,2010,33.005
Bosnia and Herzegovina,BIH,2011,32.649
Bosnia and Herzegovina,BIH,2012,32.471
Bosnia and Herzegovina,BIH,2013,32.317
Bosnia and Herzegovina,BIH,2014,32.941
Bosnia and Herzegovina,BIH,2015,33.423
Bosnia and Herzegovina,BIH,2016,32.055
Bosnia and Herzegovina,BIH,2017,32.276
Bosnia and Herzegovina,BIH,2018,31.368
Bosnia and Herzegovina,BIH,2019,32.785
Bosnia and Herzegovina,BIH,2020,36.71
Bosnia and Herzegovina,BIH,2021,40.638
Bosnia and Herzegovina,BIH,2022,41.113
Bosnia and Herzegovina,BIH,2023,42.173
Botswana,BWA,1964,44.94
Botswana,BWA,1971,49.32
Botswana,BWA,1981,44.7
Botswana,BWA,1985,64.17
Botswana,BWA,1991,41.68
Botswana,BWA,1994,50.5
Botswana,BWA,1996,45.714
Botswana,BWA,1998,47.67
Botswana,BWA,2000,48.54
Botswana,BWA,2001,46.17
Botswana,BWA,2006,52.731
Botswana,BWA,2009,55.76
Botswana,BWA,2010,52.87
Botswana,BWA,2013,63.22
Botswana,BWA,2019,58.831
Botswana,BWA,2020,60.905
Botswana,BWA,2021,59.569
Botswana,BWA,2022,60.057
Botswana,BWA,2023,63.067
Brazil,BRA,1960,18.45
Brazil,BRA,1970,21.14
Brazil,BRA,1973,37.17
Brazil,BRA,1976,32.37
Brazil,BRA,1980,30.06
Brazil,BRA,1985,41.09
Brazil,BRA,1986,41.14
Brazil,BRA,1987,43.17
Brazil,BRA,1988,43.34
Brazil,BRA,1989,44.421
Brazil,BRA,1990,44.951
Brazil,BRA,1991,44.02
Brazil,BRA,1992,53.177
Brazil,BRA,1993,52.53
Brazil,BRA,1995,50.235
Brazil,BRA,1996,49.002
Brazil,BRA,1997,50.037
Brazil,BRA,1998,50.768
Brazil,BRA,1999,52.061
Brazil,BRA,2001,54.387
Brazil,BRA,2002,55.913
Brazil,BRA,2003,56.018
Brazil,BRA,2004,56.948
Brazil,BRA,2005,58.11
Brazil,BRA,2006,57.834
Brazil,BRA,2007,57.583
Brazil,BRA,2008,57.213
Brazil,BRA,2009,57.714
Brazil,BRA,2011,54.687
Brazil,BRA,2012,52.467
Brazil,BRA,2013,52.445
Brazil,BRA,2014,52.383
Brazil,BRA,2015,53.032
Brazil,BRA,2016,53.277
Brazil,BRA,2017,54.154
Brazil,BRA,2018,54.429
Brazil,BRA,2019,55.198
Brazil,BRA,2020,50.247
Brazil,BRA,2021,52.373
Brazil,BRA,2022,53.747
Brazil,BRA,2023,53.098
British Virgin Islands,VGB,1960,10.25
British Virgin Islands,VGB,1970,41.9
British Virgin Islands,VGB,1980,58.23
British Virgin Islands,VGB,1991,68.63
British Virgin Islands,VGB,1994,60.33
Brunei,BRN,1960,20.07
Brunei,BRN,1971,19.99
Brunei,BRN,1978,19.84
Brunei,BRN,1981,31.3
Brunei,BRN,1986,38.73
Brunei,BRN,1991,46.44
Brunei,BRN,2001,56.43
Brunei,BRN,2011,56.4
Brunei,BRN,2014,58.667
Brunei,BRN,2017,56.495
Brunei,BRN,2018,57.313
Brunei,BRN,2019,54.657
Brunei,BRN,2020,55.15
Brunei,BRN,2021,54.891
Brunei,BRN,2022,52.886
Brunei,BRN,2023,54.375
Bulgaria,BGR,1965,59.47
Bulgaria,BGR,1975,60.64
Bulgaria,BGR,1992,53.82
Bulgaria,BGR,1997,46.9
Bulgaria,BGR,2000,44.657
Bulgaria,BGR,2001,46.445
Bulgaria,BGR,2002,46.04
Bulgaria,BGR,2003,44.777
Bulgaria,BGR,2004,45.441
Bulgaria,BGR,2005,44.399
Bulgaria,BGR,2006,46.348
Bulgaria,BGR,2007,47.464
Bulgaria,BGR,2008,48.32
Bulgaria,BGR,2009,47.52
Bulgaria,BGR,2010,47.768
Bulgaria,BGR,2011,47.2
Bulgaria,BGR,2012,47.827
Bulgaria,BGR,2013,48.557
Bulgaria,BGR,2014,48.617
Bulgaria,BGR,2015,48.559
Bulgaria,BGR,2016,47.658
Bulgaria,BGR,2017,49.516
Bulgaria,BGR,2018,49.221
Bulgaria,BGR,2019,50.283
Bulgaria,BGR,2020,49.197
Bulgaria,BGR,2021,49.051
Bulgaria,BGR,2022,50.571
Bulgaria,BGR,2023,49.765
Burkina Faso,BFA,1975,3.06
Burkina Faso,BFA,1985,75.2
Burkina Faso,BFA,1991,79.39
Burkina Faso,BFA,1994,73.4
Burkina Faso,BFA,2005,85.6
Burkina Faso,BFA,2006,61.1
Burkina Faso,BFA,2007,85
Burkina Faso,BFA,2014,58.218
Burkina Faso,BFA,2018,37.95
Burkina Faso,BFA,2019,72.781
Burkina Faso,BFA,2022,64.764
Burkina Faso,BFA,2023,41.796
Burundi,BDI,1978,42.13
Burundi,BDI,1979,93.13
Burundi,BDI,1980,40.97
Burundi,BDI,1982,62.18
Burundi,BDI,1984,62.17
Burundi,BDI,1986,87.02
Burundi,BDI,1990,90.55
Burundi,BDI,1998,86.04
Burundi,BDI,2006,76.526
Burundi,BDI,2008,70.15
Burundi,BDI,2014,79.831
Burundi,BDI,2020,78.253
Cambodia,KHM,1962,58.17
Cambodia,KHM,1993,90.07
Cambodia,KHM,1996,76.948
Cambodia,KHM,1997,70.53
Cambodia,KHM,1998,73.49
Cambodia,KHM,1999,78.58
Cambodia,KHM,2000,76.509
Cambodia,KHM,2001,81.876
Cambodia,KHM,2003,75.504
Cambodia,KHM,2004,75.5
Cambodia,KHM,2007,74.715
Cambodia,KHM,2008,72.041
Cambodia,KHM,2009,77.381
Cambodia,KHM,2010,81.277
Cambodia,KHM,2011,81.838
Cambodia,KHM,2012,61.43
Cambodia,KHM,2013,74.453
Cambodia,KHM,2014,74.349
Cambodia,KHM,2015,73.423
Cambodia,KHM,2016,75.914
Cambodia,KHM,2017,76.41
Cambodia,KHM,2019,69.939
Cambodia,KHM,2020,77.126
Cambodia,KHM,2021,73.729
Cameroon,CMR,1976,48.26
Cameroon,CMR,1980,54.67
Cameroon,CMR,1982,48.21
Cameroon,CMR,1985,49.72
Cameroon,CMR,1987,30.34
Cameroon,CMR,1996,61.5
Cameroon,CMR,2001,65.5
Cameroon,CMR,2005,68.3
Cameroon,CMR,2007,78.198
Cameroon,CMR,2010,70.66
Cameroon,CMR,2014,67.193
Cameroon,CMR,2021,57.667
Canada,CAN,1961,29.71
Canada,CAN,1971,39.91
Canada,CAN,1976,45.697
Canada,CAN,1977,46.534
Canada,CAN,1978,47.94
Canada,CAN,1979,49.379
Canada,CAN,1980,50.602
Canada,CAN,1981,52.019
Canada,CAN,1982,52.13
Canada,CAN,1983,52.969
Canada,CAN,1984,53.773
Canada,CAN,1985,54.929
Canada,CAN,1986,55.72
Canada,CAN,1987,56.459
Canada,CAN,1988,57.42
Canada,CAN,1989,58.109
Canada,CAN,1990,58.499
Canada,CAN,1991,58.431
Canada,CAN,1992,57.837
Canada,CAN,1993,57.662
Canada,CAN,1994,57.519
Canada,CAN,1995,57.48
Canada,CAN,1996,57.465
Canada,CAN,1997,57.79
Canada,CAN,1998,58.379
Canada,CAN,1999,58.913
Canada,CAN,2000,59.399
Canada,CAN,2001,59.754
Canada,CAN,2002,60.906
Canada,CAN,2003,61.89
Canada,CAN,2004,61.985
Canada,CAN,2005,61.658
Canada,CAN,2006,61.883
Canada,CAN,2007,62.362
Canada,CAN,2008,62.458
Canada,CAN,2009,62.431
Canada,CAN,2010,62.391
Canada,CAN,2011,62.155
Canada,CAN,2012,62.221
Canada,CAN,2013,62.306
Canada,CAN,2014,61.7
Canada,CAN,2015,61.468
Canada,CAN,2016,61.369
Canada,CAN,2017,61.54
Canada,CAN,2018,61.424
Canada,CAN,2019,61.702
Canada,CAN,2020,59.805
Canada,CAN,2021,61.051
Canada,CAN,2022,61.475
Canada,CAN,2023,61.629
Cape Verde,CPV,1960,56.73
Cape Verde,CPV,1980,20.67
Cape Verde,CPV,1990,41.08
Cape Verde,CPV,2009,48.731
Cape Verde,CPV,2015,59.36
Cape Verde,CPV,2017,52.15
Cape Verde,CPV,2018,48.72
Cape Verde,CPV,2019,50.53
Cayman Islands,CYM,1960,30.48
Cayman Islands,CYM,1970,22.9
Cayman Islands,CYM,1979,39.79
Cayman Islands,CYM,1989,74.2
Cayman Islands,CYM,1991,75.91
Cayman Islands,CYM,1999,82.42
Cayman Islands,CYM,2006,79.38
Cayman Islands,CYM,2007,79.14
Cayman Islands,CYM,2008,80.78
Cayman Islands,CYM,2009,80.57
Cayman Islands,CYM,2011,77.56
Cayman Islands,CYM,2012,80.96
Cayman Islands,CYM,2013,80.59
Cayman Islands,CYM,2014,80.32
Cayman Islands,CYM,2015,80.98
Central African Republic,CAF,1975,53.18
Central African Republic,CAF,1988,69.05
Chad,TCD,1972,14.68
Chad,TCD,1980,25.29
Chad,TCD,1988,25.29
Chad,TCD,1993,64.73
Chad,TCD,2018,49.285
Chile,CHL,1960,22.74
Chile,CHL,1970,21.66
Chile,CHL,1980,26.25
Chile,CHL,1981,26.79
Chile,CHL,1982,27.37
Chile,CHL,1983,28.35
Chile,CHL,1984,28.68
Chile,CHL,1985,29.8
Chile,CHL,1986,29.59
Chile,CHL,1988,31.19
Chile,CHL,1989,31.64
Chile,CHL,1990,31.76
Chile,CHL,1991,31.29
Chile,CHL,1992,33.41
Chile,CHL,1993,34.89
Chile,CHL,1994,35
Chile,CHL,1995,33.93
Chile,CHL,1996,36.826
Chile,CHL,1997,37.557
Chile,CHL,1998,37.915
Chile,CHL,1999,38.148
Chile,CHL,2000,37.752
Chile,CHL,2001,36.778
Chile,CHL,2002,36.499
Chile,CHL,2003,37.844
Chile,CHL,2004,39.256
Chile,CHL,2005,40.174
Chile,CHL,2006,41.331
Chile,CHL,2007,42.28
Chile,CHL,2008,44.233
Chile,CHL,2009,44.669
Chile,CHL,2010,46.844
Chile,CHL,2011,48.936
Chile,CHL,2012,49.178
Chile,CHL,2013,49.622
Chile,CHL,2014,50.282
Chile,CHL,2015,50.313
Chile,CHL,2016,50.738
Chile,CHL,2017,51.849
Chile,CHL,2018,52.515
Chile,CHL,2019,52.743
Chile,CHL,2020,45.531
Chile,CHL,2021,46.665
Chile,CHL,2022,50.104
Chile,CHL,2023,52.038
China,CHN,1982,70.61
China,CHN,1990,73.02
China,CHN,2000,67.903
China,CHN,2010,63.73
Colombia,COL,1964,20.31
Colombia,COL,1973,23.88
Colombia,COL,1980,22.4
Colombia,COL,1985,31.59
Colombia,COL,1986,32.6
Colombia,COL,1987,34.3
Colombia,COL,1989,46.36
Colombia,COL,1993,31.43
Colombia,COL,1996,37.3
Colombia,COL,2000,57.1
Colombia,COL,2001,53.551
Colombia,COL,2002,52.525
Colombia,COL,2003,53.876
Colombia,COL,2004,53.099
Colombia,COL,2005,51.289
Colombia,COL,2007,50.13
Colombia,COL,2008,50.518
Colombia,COL,2009,54.048
Colombia,COL,2010,54.583
Colombia,COL,2011,55.112
